CustomerId,Recency,Frequency,Monetary,Stability,Cluster
CustomerId_1109,-0.7055925061066672,-0.18120784241758603,-0.048554633794691694,-0.10974018850611586,0
CustomerId_1111,-0.7055925061066672,-0.2327916712164333,-0.06320886016106378,-0.16346650468730506,0
CustomerId_1112,-0.7055925061066672,-0.20184137393712492,-0.05584126568957284,-0.11083131750309565,0
CustomerId_1113,-0.593950765816978,-0.026456356021044274,-0.052271552084504805,-0.1408649289050879,0
CustomerId_1114,1.8249536071262868,0.32431367981111703,-0.04372448007649397,-0.16384133260679165,1
CustomerId_1116,0.2991831565005352,-0.18120784241758603,-0.06100815012412492,-0.16306094350675399,0
CustomerId_1117,-0.7055925061066672,-0.2534252027359722,-0.06172945307937579,0.0,0
CustomerId_1118,0.5224666370799135,-0.016139590261274823,-0.03744068009643863,-0.10747452774008733,0
CustomerId_1119,-0.1845977180881178,-0.19152460817735548,-0.0611958360971749,-0.16956907479121733,0
CustomerId_1120,-0.7055925061066672,-0.24310843697620274,-0.06248019697157566,-0.15888972521631986,0
CustomerId_1121,-0.6311646792468745,-0.19152460817735548,-0.0587496548881894,-0.14869123630523193,0
CustomerId_1122,-0.7055925061066672,-0.2534252027359722,0.6176201670191391,0.0,0
CustomerId_1123,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1124,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1125,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1127,2.0482370877056653,0.11797836461572803,-0.029294740854358122,-0.14333085519588093,1
CustomerId_1129,-0.7055925061066672,-0.24310843697620274,-0.06283348821496383,-0.17381180786287367,0
CustomerId_1130,-0.7055925061066672,-0.22247490545666382,-0.06174417354785029,-0.15484868934138932,0
CustomerId_1131,1.3783866459675302,-0.1502575451382777,-0.0571109060954991,-0.15110608268040387,1
CustomerId_1134,2.532017962294318,-0.17089107665781658,-0.06195762034073065,-0.16935525364035034,1
CustomerId_1135,1.0062475116685665,-0.11930724785896933,-0.03707266838457595,-0.06470136489718722,1
CustomerId_1137,0.33639706993043156,-0.05740665330035263,-0.03376056297781179,-0.08162889435131696,0
CustomerId_1140,-0.7055925061066672,-0.2327916712164333,-0.06182145600734146,-0.13999346403203664,0
CustomerId_1141,2.2715205682850432,0.24177955373296142,-0.009668676260721177,-0.12128593239571094,1
CustomerId_1145,-0.5195229389571853,-0.22247490545666382,-0.059705388664131026,-0.15428677794859258,0
CustomerId_1146,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1147,0.33639706993043156,-0.07804018481989153,-0.03376056297781179,-0.11336544969944369,0
CustomerId_1150,-0.7055925061066672,-0.24310843697620274,-0.06246547650310116,-0.17381180786287367,0
CustomerId_1153,-0.7055925061066672,-0.2534252027359722,-0.06209746479123847,0.0,0
CustomerId_1154,2.0482370877056653,-0.17089107665781658,-0.061186635804378324,-0.16505127290019977,1
CustomerId_1156,2.2715205682850432,3.532827831099416,0.48448236194830474,-0.08980244651662529,1
CustomerId_1158,-0.7055925061066672,-0.18120784241758603,-0.052161148570945996,-0.10042647892073796,0
CustomerId_1159,-0.7055925061066672,-0.21215813969689437,-0.05584126568957284,-0.10403357451321088,0
CustomerId_1160,-0.03574206436853229,-0.10899048209919988,-0.0452094073338599,-0.1021239188166386,0
CustomerId_1161,-0.7055925061066672,-0.2534252027359722,-0.06228147064716981,0.0,0
CustomerId_1162,-0.7055925061066672,-0.19152460817735548,-0.06155832763335964,-0.161642117885958,0
CustomerId_1163,-0.03574206436853229,-0.11930724785896933,-0.044800914333692314,-0.09826024349366393,0
CustomerId_1164,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1165,-0.5195229389571853,-0.21215813969689437,-0.04332886748624158,-0.023654477210121427,0
CustomerId_1169,-0.7055925061066672,-0.2327916712164333,-0.06321990051241966,-0.16346288494716935,0
CustomerId_1170,2.2715205682850432,-0.07804018481989153,-0.023797013890841483,-0.02793864303921792,1
CustomerId_1171,-0.29623945837780696,-0.20184137393712492,-0.061757053957765484,-0.15959933216508926,0
CustomerId_1172,0.2619692430706388,0.6028663553248922,0.023560830858406333,-0.12810934406524332,0
CustomerId_1174,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1175,0.2619692430706388,2.222598579608696,3.227817755776879,3.544139551834141,1
CustomerId_1177,-0.7055925061066672,-0.22247490545666382,-0.05257405771165593,-0.045135159819249364,0
CustomerId_1179,-0.7055925061066672,-0.2327916712164333,-0.06287028938615011,-0.15788647771598416,0
CustomerId_1180,2.1598788279953545,0.42748133740881156,-0.010426412375446443,-0.1401493879656209,1
CustomerId_1182,-0.7055925061066672,-0.22247490545666382,-0.05952138280819968,-0.10390589236919377,0
CustomerId_1183,1.8621675205561832,-0.07804018481989153,-0.04661337201461604,-0.12152738945339492,1
CustomerId_1184,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1186,-0.7055925061066672,-0.22247490545666382,-0.06103023082683669,-0.14624287900918304,0
CustomerId_1187,-0.7055925061066672,-0.19152460817735548,-0.04884904316418184,-0.07624703001672319,0
CustomerId_1189,-0.7055925061066672,-0.24310843697620274,-0.06209746479123847,-0.16649706146750415,0
CustomerId_1190,0.8573918579489809,-0.10899048209919988,-0.03376056297781179,-0.10984386320653461,1
CustomerId_1191,-0.7055925061066672,-0.20184137393712492,-0.0556572598336415,-0.10967381341545848,0
CustomerId_1192,1.0062475116685665,-0.036773121780813725,-0.047905093123254056,-0.14188063755668878,1
CustomerId_1193,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_1194,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_1195,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.11125753821539462,0
CustomerId_1196,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.10898923130806674,0
CustomerId_1197,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_1198,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_12,-0.7055925061066672,-0.2534252027359722,-0.06688161704545337,0.0,0
CustomerId_1200,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_1201,2.532017962294318,1.5210585079443733,0.1364512939636372,-0.08195038979106464,1
CustomerId_1202,0.22475532964074238,0.03544423853757243,-0.015359977384677585,-0.10554963589735664,0
CustomerId_1203,2.606445789154111,0.20051249069388363,-0.049022008668757305,-0.15316107631920092,1
CustomerId_1204,-0.7055925061066672,-0.22247490545666382,-0.05988939452006237,-0.10551907489742213,0
CustomerId_1208,-0.593950765816978,-0.17089107665781658,-0.055925908383301255,-0.13900183739791674,0
CustomerId_1209,-0.7055925061066672,-0.20184137393712492,-0.052161148570945996,-0.1064525645664793,0
CustomerId_1210,-0.7055925061066672,-0.2327916712164333,-0.05400120713025942,0.08667602369252408,0
CustomerId_1211,-0.7055925061066672,-0.24310843697620274,0.010400842445710302,-0.17381180786287367,0
CustomerId_1212,-0.1845977180881178,-0.08835695057966098,-0.04884904316418184,-0.12282328924062647,0
CustomerId_1214,0.22475532964074238,0.19019572493411419,-0.024624672230820658,-0.11494301023990679,0
CustomerId_1215,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1217,-0.4823090255272889,-0.17089107665781658,-0.052529160282808685,-0.10910052857180953,0
CustomerId_1218,1.155103165388152,0.4790651662076588,-0.012027631333760981,-0.15348657848975547,1
CustomerId_1219,-0.593950765816978,-0.20184137393712492,-0.06178465483615519,-0.1651111535256055,0
CustomerId_1220,-0.1845977180881178,-0.12962401361873876,-0.048481031452319155,-0.11704014855752487,0
CustomerId_1221,-0.7055925061066672,-0.21215813969689437,-0.05584126568957284,-0.10403357451321088,0
CustomerId_1222,0.11311358935105324,0.20051249069388363,-0.03266388807646099,-0.0940050245344372,0
CustomerId_1223,1.6760979534067013,-0.2327916712164333,-0.055289248121778815,-0.058812765482243866,1
CustomerId_1224,-0.7055925061066672,-0.2534252027359722,-0.05952138280819968,0.0,0
CustomerId_1225,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1226,-0.37066728523759973,-0.18120784241758603,-0.0592637746098958,-0.15011778721759725,0
CustomerId_1227,1.638884039976805,0.0044939412582640755,-0.03625067742495946,-0.13567545873482922,1
CustomerId_1228,-0.7055925061066672,-0.21215813969689437,-0.05584126568957284,-0.10403357451321088,0
CustomerId_1229,-0.7055925061066672,-0.2327916712164333,-0.06321990051241966,-0.16346288494716935,0
CustomerId_1231,-0.7055925061066672,-0.2534252027359722,-0.06246547650310116,0.0,0
CustomerId_1232,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1233,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1234,0.2991831565005352,-0.13994077937850824,-0.048481031452319155,-0.09860227843117474,0
CustomerId_1235,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.11066163468900565,0
CustomerId_1236,-0.7055925061066672,-0.18120784241758603,-0.0599758772723501,-0.15137241813107172,0
CustomerId_1237,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1238,-0.7055925061066672,-0.21215813969689437,-0.05584126568957284,-0.10403357451321088,0
CustomerId_1240,-0.6683785926767708,-0.20184137393712492,-0.050689101723495264,-0.09594038597243887,0
CustomerId_1241,-0.7055925061066672,-0.19152460817735548,-0.052161148570945996,-0.1106858471660311,0
CustomerId_1242,2.3831623085747324,1.3044064269892148,0.24684983936433233,-0.07798486324155061,1
CustomerId_1244,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1245,1.0806753385283592,0.03544423853757243,-0.013519918825364165,-0.11032708927791612,1
CustomerId_1246,0.8201779445190845,-0.06772341906012208,-0.03412857468967448,-0.11124203387283724,1
CustomerId_1247,-0.03574206436853229,-0.12962401361873876,-0.04112079721506547,-0.07866962184651102,0
CustomerId_1250,2.0482370877056653,2.552735083921318,0.18038513934512904,-0.1260763943733324,1
CustomerId_1252,0.07589967592115686,-0.06772341906012208,-0.03376056297781179,-0.11114084986844511,0
CustomerId_1253,-0.7055925061066672,-0.21215813969689437,-0.05584126568957284,-0.10403357451321088,0
CustomerId_1256,-0.7055925061066672,-0.20184137393712492,-0.05584126568957284,-0.09297365549822892,0
CustomerId_1257,1.1923170788180484,-0.13994077937850824,-0.05693610053236432,-0.15411736026794332,1
CustomerId_1258,-0.7055925061066672,-0.19152460817735548,-0.052161148570945996,-0.11005331677233599,0
CustomerId_1259,-0.29623945837780696,-0.09867371633943042,-0.05686673032467821,-0.157079085873942,0
CustomerId_1260,-0.4823090255272889,-0.17089107665781658,-0.048481031452319155,-0.106948641494631,0
CustomerId_1262,-0.07295597779842868,-0.17089107665781658,-0.05950666233972517,-0.16562401010906228,0
CustomerId_1263,-0.7055925061066672,-0.21215813969689437,-0.056209277401435526,-0.10464972991784459,0
CustomerId_1265,1.3039588191077376,0.736984310201895,0.028985433894775852,-0.12482763956048237,1
CustomerId_1266,2.0110231742757687,-0.05740665330035263,-0.059716429015486905,-0.16888010795857533,1
CustomerId_1267,-0.7055925061066672,-0.2327916712164333,-0.06320886016106378,-0.16346650468730506,0
CustomerId_1268,-0.7055925061066672,-0.2534252027359722,0.3048102119358576,0.0,0
CustomerId_1269,-0.7055925061066672,-0.2327916712164333,-0.06246547650310116,-0.13464773301845734,0
CustomerId_1270,0.5968944639397062,0.07671130157665022,-0.04446823174616845,-0.15399739303235027,0
CustomerId_1271,-0.4078811986674961,-0.20184137393712492,-0.06115903492598863,-0.16860085317342377,0
CustomerId_1272,-0.1845977180881178,-0.2327916712164333,-0.06154544722344445,-0.16485310972961473,0
CustomerId_1273,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1274,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1275,0.07589967592115686,2.346399768725929,0.1988804327523111,-0.07550443434709797,1
CustomerId_1276,1.8621675205561832,0.6234998868444311,0.1507973105213243,0.049667798558217006,1
CustomerId_1277,0.5224666370799135,0.3552639770904254,-0.00398473537100202,-0.09908173806448521,0
CustomerId_1279,-0.7055925061066672,-0.19152460817735548,-0.052529160282808685,-0.09699453167389471,0
CustomerId_1280,0.671322290799499,0.19019572493411419,-0.024485563803736565,-0.13980940672403303,1
CustomerId_1281,2.420376222004629,0.045761004297341874,0.0030406082084566202,-0.07968817298013246,1
CustomerId_1282,-0.7055925061066672,-0.2534252027359722,-0.05952138280819968,0.0,0
CustomerId_1283,-0.14738380465822143,-0.06772341906012208,-0.05661225022592516,-0.16985543949978485,0
CustomerId_1285,-0.7055925061066672,-0.22247490545666382,-0.06211586537683161,-0.16838088574510673,0
CustomerId_1286,0.5596805505098098,0.025127472777802976,-0.03586963809849684,-0.13893593154491565,0
CustomerId_1287,-0.7055925061066672,-0.19152460817735548,-0.052529160282808685,-0.09699453167389471,0
CustomerId_1288,0.4480388102201207,-0.11930724785896933,-0.057177148203634384,-0.16514999394090057,0
CustomerId_1294,1.4528144728273231,-0.13994077937850824,-0.039583244282903184,-0.10359805335611949,1
CustomerId_1295,0.33639706993043156,-0.10899048209919988,-0.02928922067868018,-0.1052717401071414,0
CustomerId_1296,-0.7055925061066672,-0.2327916712164333,-0.06339470607555443,-0.16593783076691973,0
CustomerId_1297,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1298,0.4852527236500171,-0.05740665330035263,0.08693991827891134,0.2800476850658672,0
CustomerId_1299,1.3039588191077376,0.10766159885595858,0.016576078970766142,-0.025260066789865733,1
CustomerId_13,-0.7055925061066672,-0.2534252027359722,-0.06688161704545337,0.0,0
CustomerId_1300,-0.7055925061066672,-0.20184137393712492,-0.05584126568957284,-0.11083131750309565,0
CustomerId_1301,0.8201779445190845,-0.07804018481989153,-0.03008044585918495,-0.1092584548114779,1
CustomerId_1302,-0.37066728523759973,-0.07804018481989153,2.785314033228229,12.60836539622536,0
CustomerId_1303,0.33639706993043156,-0.04708988754058317,-0.02640032874055811,-0.10896958155268048,0
CustomerId_1304,-0.7055925061066672,-0.2327916712164333,-0.007999743147423903,-0.17381180786287367,0
CustomerId_1306,-0.4823090255272889,0.3655807428501949,-0.040436295431000885,-0.15328452911919047,0
CustomerId_1307,-0.6311646792468745,-0.08835695057966098,0.030144670787143307,0.1610270033036353,0
CustomerId_1308,-0.593950765816978,-0.10899048209919988,-0.008530416035929893,0.09505947241421407,0
CustomerId_1310,-0.7055925061066672,-0.2534252027359722,-0.05952138280819968,0.0,0
CustomerId_1311,1.0062475116685665,0.07671130157665022,-0.04784069107367809,-0.15939501468727854,1
CustomerId_1312,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1313,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1316,0.038685762491260475,-0.24310843697620274,-0.052161148570945996,-0.10066434390917847,0
CustomerId_1317,-0.4078811986674961,-0.16057431089804713,-0.046640972893005735,-0.10981067964635473,0
CustomerId_1318,-0.5567368523870817,-0.19152460817735548,-0.06136659353147918,-0.1621185110535254,0
CustomerId_1320,-0.7055925061066672,-0.24310843697620274,-0.05952138280819968,-0.17381180786287367,0
CustomerId_1321,-0.7055925061066672,-0.24310843697620274,-0.04112079721506547,0.11877804795190706,0
CustomerId_1322,0.038685762491260475,-0.20184137393712492,-0.06211586537683161,-0.1650927242535948,0
CustomerId_1323,0.07589967592115686,-0.10899048209919988,-0.04112079721506547,-0.11152898659511618,0
CustomerId_1324,1.341172732537634,0.20051249069388363,0.185094530020079,0.18977013543118043,1
CustomerId_1325,0.11311358935105324,-0.21215813969689437,-0.048009976461134925,-0.06173963763128439,0
CustomerId_1326,-0.4078811986674961,-0.2327916712164333,-0.05841734767261163,-0.16186687701852842,0
CustomerId_1328,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1329,-0.03574206436853229,-0.19152460817735548,-0.051425125147220634,-0.08832891719703488,0
CustomerId_1330,-0.7055925061066672,-0.19152460817735548,-0.048481031452319155,-0.07536313174710803,0
CustomerId_1331,0.2991831565005352,-0.13994077937850824,-0.03891272694388937,-0.11261224873047472,0
CustomerId_1332,-0.7055925061066672,-0.24310843697620274,-0.06209746479123847,-0.16649706146750415,0
CustomerId_1335,1.9738092608458724,0.9020525623582063,0.01071310038322579,-0.1282502324321178,1
CustomerId_1338,-0.7055925061066672,-0.24310843697620274,-0.055105242265847475,-0.04214637274622234,0
CustomerId_1339,-0.7055925061066672,-0.21215813969689437,-0.056209277401435526,-0.10464972991784459,0
CustomerId_1341,0.33639706993043156,-0.1502575451382777,-0.05526716741906705,-0.1516724013613078,0
CustomerId_1343,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1349,-0.7055925061066672,-0.19152460817735548,-0.06025740623192505,-0.16990191145107192,0
CustomerId_1351,-0.5567368523870817,-0.10899048209919988,-0.028203586128685263,-0.026310842652766314,0
CustomerId_1353,-0.7055925061066672,-0.2534252027359722,0.6728219237985418,0.0,0
CustomerId_1355,-0.7055925061066672,-0.21215813969689437,-0.05952138280819968,-0.17381180786287367,0
CustomerId_1356,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1357,-0.7055925061066672,-0.2534252027359722,-0.06316469875564025,0.0,0
CustomerId_1358,-0.7055925061066672,-0.20184137393712492,-0.06248387708869429,-0.16360518073285524,0
CustomerId_1359,-0.4823090255272889,-0.17089107665781658,-0.048481031452319155,-0.106948641494631,0
CustomerId_1360,-0.7055925061066672,-0.2534252027359722,-0.05952138280819968,0.0,0
CustomerId_1361,-0.593950765816978,-0.17089107665781658,-0.05933737695226834,-0.15042748915250712,0
CustomerId_1362,-0.07295597779842868,-0.05740665330035263,-0.03376056297781179,-0.09978417011630744,0
CustomerId_1363,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1365,-0.7055925061066672,-0.22247490545666382,-0.056393283257366866,-0.1095730903231098,0
CustomerId_1366,-0.7055925061066672,-0.21215813969689437,-0.06287028938615011,-0.16509067896067217,0
CustomerId_1367,-0.7055925061066672,-0.20184137393712492,-0.05584126568957284,-0.11083131750309565,0
CustomerId_1369,-0.7055925061066672,-0.20184137393712492,-0.056209277401435526,-0.09491646648124456,0
CustomerId_1370,-0.11016989122832506,-0.19152460817735548,-0.021671378243122617,0.06611928092739508,0
CustomerId_1372,-0.7055925061066672,-0.2534252027359722,-0.06301749407089519,0.0,0
CustomerId_1373,-0.7055925061066672,-0.2534252027359722,-0.05952138280819968,0.0,0
CustomerId_1375,-0.7055925061066672,-0.2327916712164333,-0.052161148570945996,-0.08422482653028436,0
CustomerId_1376,-0.7055925061066672,-0.24310843697620274,0.017761076682963985,1.1428425433036398,0
CustomerId_1377,-0.7055925061066672,-0.2327916712164333,-0.06320886016106378,-0.16346650468730506,0
CustomerId_1378,-0.03574206436853229,-0.12962401361873876,-0.044800914333692314,-0.09042731856684832,0
CustomerId_1379,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1380,0.22475532964074238,-0.05740665330035263,-0.03376056297781179,-0.09868908310830711,0
CustomerId_1381,-0.7055925061066672,-0.2534252027359722,-0.0613614413675131,0.0,0
CustomerId_1382,-0.6311646792468745,-0.05740665330035263,-0.05841918773117094,-0.1645262115086151,0
CustomerId_1384,-0.4823090255272889,-0.2327916712164333,-0.060625417943787736,-0.16783934244070103,0
CustomerId_1385,-0.7055925061066672,-0.2534252027359722,-0.044800914333692314,0.0,0
CustomerId_1386,-0.7055925061066672,-0.2534252027359722,-0.06283348821496383,0.0,0
CustomerId_1387,-0.2590255449479106,0.10766159885595858,-0.05514204343703374,-0.16585498364340903,0
CustomerId_1389,-0.7055925061066672,-0.2534252027359722,-0.02640032874055811,0.0,0
